"No.","Time","Source","Destination","Protocol","Length","Info"
"30627","25.033308","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 30341#91] 54962  >  443 [ACK] Seq=1959 Ack=9212518 Win=2114048 Len=0 SLE=9227118 SRE=9739578"
"30628","25.033315","10.100.102.6","41.63.96.9","TCP","74","[TCP Dup ACK 30341#92] 54962  >  443 [ACK] Seq=1959 Ack=9212518 Win=2114048 Len=0 SLE=9741038 SRE=9742498 SLE=9227118 SRE=9739578"
"30629","25.033332","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 30341#93] 54962  >  443 [ACK] Seq=1959 Ack=9212518 Win=2114048 Len=0 SLE=9227118 SRE=9742498"
"30642","25.035691","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 30341#94] 54962  >  443 [ACK] Seq=1959 Ack=9212518 Win=2114048 Len=0 SLE=9227118 SRE=9743958"
"30643","25.035792","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9743958 Win=2114048 Len=0"
"30644","25.035806","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9752718 Win=2105088 Len=0 SLE=9755638 SRE=9757098"
"30645","25.035816","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9757098 Win=2100736 Len=0"
"30646","25.035839","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9760018 Win=2097920 Len=0"
"30647","25.035873","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30648","25.035874","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30649","25.035877","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30650","25.036129","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30651","25.036352","10.100.102.6","41.63.96.9","TCP","54","[TCP Window Update] 54962  >  443 [ACK] Seq=1959 Ack=9760018 Win=2106624 Len=0"
"30652","25.036393","10.100.102.6","41.63.96.9","TCP","54","[TCP Window Update] 54962  >  443 [ACK] Seq=1959 Ack=9760018 Win=2114048 Len=0"
"30658","25.043618","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9773158 Win=2114048 Len=0"
"30662","25.044985","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30677","25.049628","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9777538 Win=2114048 Len=0 SLE=9778998 SRE=9780458"
"30678","25.049637","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30679","25.049643","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30680","25.049649","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9780458 Win=2114048 Len=0"
"30681","25.049657","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 30680#1] 54962  >  443 [ACK] Seq=1959 Ack=9780458 Win=2114048 Len=0 SLE=9781918 SRE=9783378"
"30682","25.049664","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9783378 Win=2114048 Len=0"
"30683","25.049767","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30694","25.054266","10.100.102.6","199.232.137.44","TCP","66","54637  >  443 [ACK] Seq=4578 Ack=83885 Win=2064 Len=0 SLE=85345 SRE=86805"
"30695","25.054273","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30696","25.054272","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30697","25.054291","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=86805 Win=2064 Len=0"
"30698","25.054301","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=94105 Win=2064 Len=0"
"30710","25.058464","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9795058 Win=2114048 Len=0 SLE=9796518 SRE=9797978"
"30711","25.058490","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30712","25.058519","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9797978 Win=2114048 Len=0"
"30713","25.058532","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=97103 Win=2064 Len=0"
"30718","25.059148","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9803818 Win=2114048 Len=0"
"30719","25.059245","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30723","25.061736","10.100.102.6","199.232.137.44","TCP","66","54637  >  443 [ACK] Seq=4578 Ack=100023 Win=2064 Len=0 SLE=101483 SRE=102943"
"30729","25.063246","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=102943 Win=2064 Len=0"
"30730","25.063261","10.100.102.6","199.232.137.44","TCP","66","54637  >  443 [ACK] Seq=4578 Ack=104403 Win=2064 Len=0 SLE=105863 SRE=107323"
"30731","25.063271","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=107323 Win=2064 Len=0"
"30732","25.063280","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=114623 Win=2064 Len=0"
"30734","25.065232","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=129223 Win=2064 Len=0"
"30739","25.065905","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=132211 Win=2064 Len=0"
"30740","25.065922","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9806738 Win=2114048 Len=0"
"30744","25.068050","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30746","25.070063","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=133671 Win=2064 Len=0"
"30749","25.070670","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=143891 Win=2064 Len=0"
"30755","25.073021","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=155571 Win=2064 Len=0"
"30757","25.076654","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30779","25.079687","10.100.102.6","199.232.137.44","TCP","66","54637  >  443 [ACK] Seq=4578 Ack=167251 Win=2064 Len=0 SLE=168711 SRE=170038"
"30780","25.079709","10.100.102.6","199.232.137.44","TCP","54","54637  >  443 [ACK] Seq=4578 Ack=170038 Win=2064 Len=0"
"30781","25.079746","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9816958 Win=2114048 Len=0"
"30782","25.079754","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30783","25.079767","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30784","25.079769","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30785","25.079900","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30786","25.079914","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30787","25.079915","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30794","25.081258","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9827178 Win=2114048 Len=0"
"30795","25.081274","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30796","25.081274","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30801","25.087161","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9830098 Win=2114048 Len=0"
"30802","25.087329","10.100.102.6","141.226.224.32","TCP","54","54965  >  443 [FIN, ACK] Seq=1330 Ack=341 Win=130816 Len=0"
"30804","25.088385","10.100.102.6","141.226.224.32","TCP","54","54965  >  443 [RST, ACK] Seq=1331 Ack=372 Win=0 Len=0"
"30813","25.094497","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9833018 Win=2114048 Len=0 SLE=9834478 SRE=9835938"
"30814","25.094537","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9835938 Win=2114048 Len=0"
"30815","25.094606","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30828","25.098435","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9843238 Win=2114048 Len=0 SLE=9844698 SRE=9846158"
"30829","25.098453","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30830","25.098460","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9846158 Win=2114048 Len=0"
"30831","25.098472","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9847618 Win=2114048 Len=0 SLE=9849078 SRE=9850538"
"30832","25.098493","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9850538 Win=2114048 Len=0"
"30835","25.113660","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30862","25.115949","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9857838 Win=2114048 Len=0 SLE=9859298 SRE=9860758"
"30863","25.115990","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9860758 Win=2114048 Len=0"
"30864","25.116008","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9863678 Win=2114048 Len=0 SLE=9865138 SRE=9866598"
"30865","25.116022","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9866598 Win=2114048 Len=0"
"30866","25.116061","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9888498 Win=2114048 Len=0 SLE=9889958 SRE=9891418"
"30867","25.116078","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9891418 Win=2114048 Len=0"
"30868","25.116080","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30869","25.116087","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30870","25.116114","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9901638 Win=2114048 Len=0"
"30871","25.116201","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30893","25.132345","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9917698 Win=2114048 Len=0 SLE=9919158 SRE=9920618"
"30894","25.132382","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9920618 Win=2114048 Len=0"
"30895","25.132392","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 30894#1] 54962  >  443 [ACK] Seq=1959 Ack=9920618 Win=2114048 Len=0 SLE=9922078 SRE=9923538"
"30896","25.132400","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9923538 Win=2114048 Len=0"
"30897","25.132428","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9957118 Win=2114048 Len=0 SLE=9958578 SRE=9960038"
"30898","25.132483","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30925","25.138943","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9960038 Win=2114048 Len=0"
"30926","25.139142","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9974638 Win=2114048 Len=0 SLE=9976098 SRE=9977558"
"30927","25.139168","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9977558 Win=2114048 Len=0"
"30928","25.139222","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9986318 Win=2114048 Len=0 SLE=9987778 SRE=9989238"
"30929","25.139227","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30930","25.139254","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9989238 Win=2114048 Len=0"
"30931","25.139272","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30932","25.139306","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=9996538 Win=2114048 Len=0 SLE=9997998 SRE=9999458"
"30933","25.139340","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=9999458 Win=2114048 Len=0"
"30934","25.139633","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30935","25.139647","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"30936","25.139853","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"30962","25.153017","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10012598 Win=2114048 Len=0 SLE=10014058 SRE=10015518"
"30963","25.153045","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10015518 Win=2114048 Len=0"
"30964","25.153061","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10030118 Win=2114048 Len=0 SLE=10031578 SRE=10033038"
"30965","25.153070","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10033038 Win=2114048 Len=0"
"30966","25.153085","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10038878 Win=2114048 Len=0 SLE=10040338 SRE=10041798"
"30967","25.153094","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10041798 Win=2114048 Len=0"
"30968","25.153106","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10052018 Win=2114048 Len=0 SLE=10053478 SRE=10054938"
"30969","25.153116","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10054938 Win=2114048 Len=0"
"30970","25.153125","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30971","25.153220","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"30997","25.160643","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10085598 Win=2114048 Len=0 SLE=10087058 SRE=10088518"
"30998","25.160677","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10088518 Win=2114048 Len=0"
"30999","25.160702","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10103118 Win=2114048 Len=0 SLE=10104578 SRE=10106038"
"31000","25.160713","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10106038 Win=2114048 Len=0"
"31001","25.160722","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10108958 Win=2114048 Len=0 SLE=10110418 SRE=10111878"
"31002","25.160731","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10111878 Win=2114048 Len=0"
"31003","25.160740","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10114798 Win=2114048 Len=0"
"31004","25.160780","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31019","25.164800","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10117718 Win=2114048 Len=0 SLE=10119178 SRE=10120638"
"31020","25.164818","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10120638 Win=2114048 Len=0"
"31021","25.164831","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10123558 Win=2114048 Len=0 SLE=10125018 SRE=10126478"
"31022","25.164845","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10126478 Win=2114048 Len=0"
"31023","25.164856","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10149838 Win=2114048 Len=0 SLE=10151298 SRE=10152758"
"31024","25.164867","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10152758 Win=2114048 Len=0"
"31025","25.164881","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10170278 Win=2114048 Len=0"
"31035","25.169938","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10186338 Win=2114048 Len=0 SLE=10187798 SRE=10189258"
"31036","25.169957","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10189258 Win=2114048 Len=0"
"31037","25.169964","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31038","25.169973","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10227218 Win=2114048 Len=0"
"31071","25.179042","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10241818 Win=2114048 Len=0 SLE=10243278 SRE=10244738"
"31072","25.179076","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10244738 Win=2114048 Len=0"
"31073","25.179086","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10246198 Win=2114048 Len=0 SLE=10247658 SRE=10249118"
"31074","25.179094","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10249118 Win=2114048 Len=0"
"31075","25.179110","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10250578 Win=2114048 Len=0 SLE=10252038 SRE=10253498"
"31076","25.179119","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10253498 Win=2114048 Len=0"
"31077","25.179134","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10263718 Win=2114048 Len=0 SLE=10265178 SRE=10266638"
"31078","25.179145","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10266638 Win=2114048 Len=0"
"31079","25.179144","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31080","25.179167","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10269558 Win=2114048 Len=0 SLE=10271018 SRE=10272478"
"31081","25.179177","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 31080#1] 54962  >  443 [ACK] Seq=1959 Ack=10269558 Win=2114048 Len=0 SLE=10271018 SRE=10273938"
"31083","25.179212","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31084","25.179214","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31085","25.179223","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10273938 Win=2114048 Len=0"
"31086","25.179237","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31087","25.179414","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31110","25.188637","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10287078 Win=2114048 Len=0 SLE=10288538 SRE=10289998"
"31111","25.188679","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31112","25.188685","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31113","25.188764","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10289998 Win=2114048 Len=0"
"31114","25.188793","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10292918 Win=2114048 Len=0 SLE=10294378 SRE=10295838"
"31115","25.188824","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10295838 Win=2114048 Len=0"
"31116","25.188880","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10317738 Win=2114048 Len=0 SLE=10319198 SRE=10320658"
"31117","25.188903","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10320658 Win=2114048 Len=0"
"31118","25.188922","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10322118 Win=2114048 Len=0"
"31119","25.189009","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31120","25.189018","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31127","25.198249","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10335258 Win=2114048 Len=0 SLE=10336718 SRE=10338178"
"31128","25.198285","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10338178 Win=2114048 Len=0"
"31129","25.198307","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10380518 Win=2114048 Len=0"
"31130","25.198311","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31145","25.203132","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10396578 Win=2114048 Len=0 SLE=10398038 SRE=10399498"
"31146","25.203149","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10399498 Win=2114048 Len=0"
"31147","25.203159","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10402418 Win=2114048 Len=0 SLE=10403878 SRE=10405338"
"31148","25.203168","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10405338 Win=2114048 Len=0"
"31149","25.203181","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10430158 Win=2114048 Len=0 SLE=10431618 SRE=10433078"
"31150","25.203190","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10433078 Win=2114048 Len=0"
"31151","25.203198","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 31150#1] 54962  >  443 [ACK] Seq=1959 Ack=10433078 Win=2114048 Len=0 SLE=10434538 SRE=10437458"
"31152","25.203207","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10437458 Win=2114048 Len=0"
"31169","25.210943","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10438918 Win=2114048 Len=0 SLE=10440378 SRE=10441838"
"31170","25.210984","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10441838 Win=2114048 Len=0"
"31171","25.211028","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10484178 Win=2114048 Len=0"
"31172","25.211055","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31173","25.211055","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31174","25.211057","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31176","25.211105","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10487098 Win=2114048 Len=0"
"31177","25.211481","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31178","25.211503","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31182","25.217151","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 31176#1] 54962  >  443 [ACK] Seq=1959 Ack=10487098 Win=2114048 Len=0 SLE=9957118 SRE=9958578"
"31191","25.218241","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10490018 Win=2114048 Len=0 SLE=10491478 SRE=10492938"
"31192","25.218259","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10492938 Win=2114048 Len=0"
"31193","25.218258","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31194","25.218289","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31196","25.218599","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10497318 Win=2114048 Len=0"
"31204","25.224224","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31205","25.224224","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31213","25.228114","10.100.102.6","41.63.96.9","TCP","66","[TCP Dup ACK 31196#1] 54962  >  443 [ACK] Seq=1959 Ack=10497318 Win=2114048 Len=0 SLE=10012598 SRE=10014058"
"31214","25.228152","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10503158 Win=2114048 Len=0"
"31215","25.228148","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31216","25.228149","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31217","25.228272","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31231","25.242109","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10507538 Win=2114048 Len=0 SLE=10085598 SRE=10087058"
"31232","25.242149","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31233","25.242162","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10529438 Win=2114048 Len=0"
"31234","25.242261","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31237","25.247624","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10532358 Win=2114048 Len=0"
"31240","25.252630","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10535278 Win=2114048 Len=0"
"31241","25.252661","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31250","25.255232","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10544038 Win=2114048 Len=0 SLE=10545498 SRE=10546958"
"31251","25.255284","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10546958 Win=2114048 Len=0"
"31252","25.255316","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10549878 Win=2114048 Len=0"
"31253","25.255385","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"31257","25.260509","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31266","25.261569","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10552798 Win=2114048 Len=0 SLE=10287078 SRE=10288538"
"31267","25.261625","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31268","25.261695","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31279","25.264731","10.100.102.6","41.63.96.9","TCP","66","54962  >  443 [ACK] Seq=1959 Ack=10563018 Win=2114048 Len=0 SLE=10564478 SRE=10565938"
"31280","25.264749","10.100.102.6","41.63.96.9","TCP","54","54962  >  443 [ACK] Seq=1959 Ack=10565938 Win=2114048 Len=0"
"31281","25.264784","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
"31282","25.264784","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31284","25.266956","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"31286","25.268472","10.100.102.6","216.58.204.10","TLSv1.2","8268","Application Data"
